Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
5222,2019-01-04 09:52:09,370612217861404,"fraud_Ferry, Reichel and DuBuque",3,58.55,Amanda,Fitzgerald,0,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,475416,1325670729,39.538634,-75.50987099999999,0
5223,2019-01-04 09:52:28,3592931352252641,"fraud_Olson, Becker and Koch",2,100.85,Dylan,Garcia,1,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,656493,1325670748,44.573999,-92.916491,0
5224,2019-01-04 09:52:30,4642255475285942,fraud_Dooley-Thompson,8,8.39,Sabrina,Johnson,0,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,16323,1325670750,38.862511,-109.022535,0
5225,2019-01-04 09:52:48,180046617132290,"fraud_Watsica, Haag and Considine",12,3.13,Erika,Mason,0,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,135999,1325670768,38.005182,-88.681178,0
5226,2019-01-04 09:52:59,4306630852918,fraud_Cartwright-Harris,4,83.67,Maureen,Garza,0,169 Edward Inlet,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,212189,1325670779,39.503558,-90.400664,0
5227,2019-01-04 09:54:28,4906628655840914250,fraud_Huel-Langworth,8,2.83,Charles,Moreno,1,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,33225,1325670868,25.586288,-80.793312,0
5228,2019-01-04 09:54:58,573283817795,"fraud_Schumm, Bauch and Ondricka",4,103.95,Amy,Flynn,0,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,892678,1325670898,42.640659,-71.399738,0
5229,2019-01-04 09:55:28,6011231546538393,fraud_Durgan-Auer,8,4.01,Johnny,Bennett,1,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,461652,1325670928,41.620441,-74.795067,0
5230,2019-01-04 09:55:34,4158945090781624,"fraud_Eichmann, Bogan and Rodriguez",2,58.21,Justin,Bell,1,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",1973-10-19,752529,1325670934,40.982343,-79.04364699999999,0
5231,2019-01-04 09:56:31,3546674063249004,"fraud_Bernier, Volkman and Hoeger",8,61.34,Jordan,May,1,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,1063167,1325670991,31.986741,-97.63764,0
5232,2019-01-04 09:57:44,4173950183554608,"fraud_Greenfelder, Bartoletti and Davis",8,46.94,Stephen,Marshall,1,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,390565,1325671064,39.339907,-73.640064,0
5233,2019-01-04 09:58:18,501899453424,"fraud_Lehner, Mosciski and King",8,1.22,Jessica,Dominguez,0,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,1019686,1325671098,33.870321000000004,-86.769125,0
5234,2019-01-04 09:58:28,4600155880464,fraud_Brekke and Sons,2,68.22,Charles,Copeland,1,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,1010118,1325671108,25.784525,-79.915949,0
5235,2019-01-04 09:59:55,4973530368125489546,fraud_Welch Inc,8,4.14,Mary,Rodriguez,0,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,618507,1325671195,36.361077,-94.228936,0
5236,2019-01-04 10:00:27,4503101193493052864,fraud_Huel-Langworth,8,613.79,Katherine,Tucker,0,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,880184,1325671227,27.652622,-82.58645600000001,0
5237,2019-01-04 10:01:45,342952484382519,"fraud_Raynor, Reinger and Hagenes",2,54.33,Kayla,Jones,0,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,763776,1325671305,41.472453,-72.388576,0
5238,2019-01-04 10:02:00,3583635130604947,"fraud_Zieme, Bode and Dooley",2,56.38,Crystal,Gamble,0,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,1067231,1325671320,39.694338,-74.197737,0
5239,2019-01-04 10:02:33,30290551782700,fraud_Terry-Huel,11,2.4,John,Clarke,1,27909 Peter Motorway,Cadiz,KY,42211,36.802,-87.8286,13422,Commissioning editor,1961-09-03,1056560,1325671353,36.468324,-87.189687,0
5240,2019-01-04 10:07:34,60427851591,"fraud_Moen, Reinger and Murphy",4,99.32,Bradley,Martinez,1,3426 David Divide Suite 717,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,380262,1325671654,35.095234999999995,-98.486979,0
5241,2019-01-04 10:07:57,3565414434959494,fraud_Hermann-Gaylord,9,9.5,Ryan,Arnold,1,2056 Michael Wells Apt. 348,Prairie Creek,IN,47869,39.4336,-87.4101,137,Materials engineer,1967-03-12,660558,1325671677,38.793445,-87.731466,0
5242,2019-01-04 10:08:40,6011652924285713,fraud_Kilback LLC,4,93.97,Kathryn,Smith,0,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,424361,1325671720,39.114222,-93.575048,0
5243,2019-01-04 10:10:08,3565423334076143,"fraud_Lind, Huel and McClure",2,72.3,Nathan,Thomas,1,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,809791,1325671808,38.505378,-87.669327,0
5244,2019-01-04 10:10:31,676372984911,"fraud_Stroman, Hudson and Erdman",2,82.19,Vicki,Mendoza,0,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,570912,1325671831,40.374141,-99.317299,0
5245,2019-01-04 10:10:52,4119762878330989,fraud_McGlynn-Jaskolski,9,1.89,Melinda,Gutierrez,0,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,42088,1325671852,41.544233,-89.27169,0
5246,2019-01-04 10:12:12,3506040590383211,"fraud_Moen, Reinger and Murphy",4,105.95,Michael,Orozco,1,13956 Hughes Causeway Suite 124,Alder,MT,59710,45.1939,-112.0568,286,Chief of Staff,1989-03-09,268789,1325671932,45.447305,-111.272735,0
5247,2019-01-04 10:12:44,3535808924394848,fraud_Bogisich Inc,4,93.63,Matthew,Myers,1,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,975203,1325671964,40.0336,-89.537349,0
5248,2019-01-04 10:13:39,38580485618059,"fraud_Kovacek, Dibbert and Ondricka",4,124.88,Teresa,Clark,0,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,1968-05-13,821642,1325672019,48.55975,-103.273044,0
5249,2019-01-04 10:13:52,4878364946692291,"fraud_Jenkins, Hauck and Friesen",2,51.59,Tina,Alvarez,0,1976 Tyler Underpass,Early,IA,50535,42.4483,-95.1726,885,"Pilot, airline",1949-08-14,237548,1325672032,41.547827000000005,-94.593054,0
5250,2019-01-04 10:14:28,377234009633447,fraud_Schuppe LLC,0,3.75,Theresa,Blackwell,0,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,91427,1325672068,39.778575,-77.688757,0
5251,2019-01-04 10:14:30,213157767990030,fraud_Berge LLC,2,110.12,Tara,Campbell,0,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,1093442,1325672070,41.33683,-110.107243,0
5252,2019-01-04 10:15:00,630424987505,"fraud_Tromp, Kerluke and Glover",3,63.38,Jennifer,Black,0,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,191714,1325672100,39.959596000000005,-80.143364,0
5253,2019-01-04 10:15:03,213161869125933,fraud_Mohr-Bayer,11,40.44,Monica,Lane,0,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,1066775,1325672103,45.245292,-70.931573,0
5254,2019-01-04 10:21:51,6011367958204270,"fraud_Huel, Hammes and Witting",4,209.7,Tammy,Ayers,0,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,713585,1325672511,42.020843,-82.617079,0
5255,2019-01-04 10:22:37,4792627764422477317,"fraud_Huel, Hammes and Witting",4,182.3,Margaret,Mendez,0,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,179790,1325672557,38.351366,-95.967686,0
5256,2019-01-04 10:27:46,3541554378551366,"fraud_Kutch, Hermiston and Farrell",2,33.54,Brianna,Wilson,0,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,631738,1325672866,37.283576,-75.523915,0
5257,2019-01-04 10:29:11,2305336922781618,fraud_Kiehn Inc,4,149.95,Jeffrey,Rice,1,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,983013,1325672951,41.428475,-92.155036,0
5258,2019-01-04 10:29:13,630424987505,fraud_Murray-Smitham,4,128.39,Jennifer,Black,0,2870 Bean Terrace Apt. 756,Thomas,WV,26292,39.1505,-79.503,836,Forensic psychologist,1981-08-29,895315,1325672953,38.639391,-79.928609,0
5259,2019-01-04 10:30:14,3562679455732797,fraud_Padberg-Welch,4,57.86,Amanda,Jones,0,7320 Jennifer Forges,Queenstown,MD,21658,39.0026,-76.1424,3862,Maintenance engineer,1962-12-06,1177051,1325673014,38.027444,-75.466122,0
5260,2019-01-04 10:30:43,4239436242473,fraud_Wiegand-Lowe,3,56.31,James,Leon,1,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,1106365,1325673043,38.29661,-77.512659,0
5261,2019-01-04 10:30:53,2283743876903625,"fraud_Eichmann, Bogan and Rodriguez",2,39.42,Shannon,Williams,0,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,252680,1325673053,34.999134999999995,-84.117717,0
5262,2019-01-04 10:31:41,4651007077623147,"fraud_Moen, Reinger and Murphy",4,93.01,Andrea,Lewis,0,43075 Cohen Shoals,Ashford,WA,98304,46.7531,-121.9898,759,Video editor,1956-09-14,1034367,1325673101,47.543686,-121.75136,0
5263,2019-01-04 10:35:18,213173753804333,fraud_Kuhic LLC,11,68.4,Joseph,Wagner,1,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,673910,1325673318,41.474599,-86.512537,0
5264,2019-01-04 10:37:07,501802953619,"fraud_Rohan, White and Aufderhar",8,1.68,Robert,Flores,1,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,522008,1325673427,40.56825,-123.13788999999998,0
5265,2019-01-04 10:37:56,213113028819344,fraud_Deckow-O'Conner,4,145.67,Melanie,Jimenez,0,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,947367,1325673476,43.874936,-76.079012,0
5266,2019-01-04 10:38:33,573860193545,"fraud_Harris, Gusikowski and Heaney",3,52.98,Cristian,Jones,1,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,863056,1325673513,42.040474,-88.388772,0
5267,2019-01-04 10:39:10,180011453250192,"fraud_Christiansen, Goyette and Schamberger",2,73.17,Craig,Dunn,1,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,420310,1325673550,40.744024,-91.307026,0
5268,2019-01-04 10:40:06,4169388510116,fraud_Heathcote LLC,11,2.16,Marcia,Molina,0,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,834458,1325673606,43.836792,-77.235842,0
5269,2019-01-04 10:40:55,180049032966888,fraud_Cummings Group,3,41.83,Michael,Flores,1,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,958731,1325673655,46.801489,-91.089348,0
5270,2019-01-04 10:40:58,36722699017270,fraud_Koepp-Witting,4,228.48,Jessica,Perez,0,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,424003,1325673658,34.140777,-111.076027,0
5271,2019-01-04 10:42:20,4003989662068504,fraud_VonRueden Group,3,53.38,Chris,White,1,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,1274979,1325673740,34.078152,-86.422557,0
5272,2019-01-04 10:43:19,3513618443244549,"fraud_Altenwerth, Cartwright and Koss",11,19.59,Amber,Perez,0,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,1098754,1325673799,43.919825,-97.846145,0
5273,2019-01-04 10:43:19,502012776709,"fraud_Schaefer, Maggio and Daugherty",2,65.79,Sherry,Martinez,0,144 Yu Locks Apt. 754,Garrattsville,NY,13342,42.6315,-75.1866,165,Naval architect,1945-09-20,303046,1325673799,42.123505,-74.311612,0
5274,2019-01-04 10:44:52,5456776410929288,fraud_Jast Ltd,11,6.04,Taylor,Khan,0,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,223612,1325673892,41.275836,-80.017124,0
5275,2019-01-04 10:45:54,4186530744674,fraud_Friesen-D'Amore,2,58.2,Casey,Howell,0,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,691320,1325673954,32.793575,-81.929573,0
5276,2019-01-04 10:46:42,4119762878330989,"fraud_Reilly, Heaney and Cole",2,75.06,Melinda,Gutierrez,0,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,1945-08-19,258096,1325674002,40.980853,-88.948329,0
5277,2019-01-04 10:47:26,3517814635263522,fraud_Eichmann-Russel,9,4.12,William,Cannon,1,43809 Kenneth Circles Suite 152,Union,WV,24983,37.5802,-80.5248,2443,Chartered public finance accountant,1941-10-16,327664,1325674046,36.959604,-79.645862,0
5278,2019-01-04 10:48:28,3534093764340240,"fraud_Terry, Johns and Bins",9,1.16,Jeremy,White,1,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1967-01-12,906273,1325674108,45.7997,-112.285332,0
5279,2019-01-04 10:49:02,4658490815480264,fraud_Murray-Smitham,4,124.21,Tara,Richards,0,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,699675,1325674142,40.717982,-78.948705,0
5280,2019-01-04 10:51:14,4698163635895795,fraud_Kiehn-Emmerich,4,114.81,Sharon,Powell,0,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,220776,1325674274,40.488391,-120.184101,0
5281,2019-01-04 10:53:25,501899453424,"fraud_Schaefer, Maggio and Daugherty",2,70.28,Jessica,Dominguez,0,06393 Nancy Parkways Suite 855,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,233720,1325674405,33.35288,-85.815311,0
5282,2019-01-04 10:53:30,4066595222529,fraud_Huels-Hahn,2,40.19,Jamie,Olson,0,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,588646,1325674410,37.172636,-83.67582900000001,0
5283,2019-01-04 10:55:00,2269768987945882,fraud_Sawayn PLC,12,2.05,Shannon,Patterson,0,9808 Ellis Bypass,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,1201043,1325674500,43.002327,-77.79155300000001,0
5284,2019-01-04 10:55:12,3559160581764413,"fraud_Greenholt, Jacobi and Gleason",2,72.98,Allen,Bell,1,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,1974-02-15,1181543,1325674512,41.868856,-79.568112,0
5285,2019-01-04 10:57:15,4512828414983801773,fraud_O'Keefe-Hudson,4,125.16,Monica,Cohen,0,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,462383,1325674635,39.956156,-79.648579,0
5286,2019-01-04 11:04:21,3511378610369890,fraud_Kiehn Inc,4,53.19,James,Cooper,1,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,793475,1325675061,33.808408,-87.256639,0
5287,2019-01-04 11:04:51,3549202406645667,fraud_Jast and Sons,1,124.23,Larry,Williams,1,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,85830,1325675091,42.716066,-69.84233,0
5288,2019-01-04 11:06:22,38199021865320,fraud_Murray-Smitham,4,112.8,Jesse,Roberts,1,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,745494,1325675182,42.291125,-72.74108299999999,0
5289,2019-01-04 11:08:04,375848982312810,"fraud_Romaguera, Cruickshank and Greenholt",11,11.02,Dale,Smith,1,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,651485,1325675284,31.366855,-97.782096,0
5290,2019-01-04 11:09:29,5456712664803820,fraud_Parisian and Sons,2,40.81,Pamela,Matthews,0,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,585718,1325675369,35.431432,-105.674671,0
5291,2019-01-04 11:09:30,4681601008538160,fraud_Cummings LLC,2,105.68,Tammy,Davis,0,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,640068,1325675370,39.591845,-80.854736,0
5292,2019-01-04 11:10:00,3560318482131952,fraud_Torp-Labadie,2,52.92,William,Skinner,1,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,275449,1325675400,33.584265,-88.12221,0
5293,2019-01-04 11:10:22,3540210836308425,"fraud_Weimann, Kuhic and Beahan",12,133.65,Steven,Yoder,1,94975 David Mews Apt. 316,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,984126,1325675422,34.903669,-103.329164,0
5294,2019-01-04 11:10:51,6011542681743618,fraud_Jaskolski-Vandervort,8,5.71,Emily,Hall,0,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,1289772,1325675451,38.825914,-78.41579399999999,0
5295,2019-01-04 11:11:33,676281772837,fraud_Bins-Tillman,0,63.88,Alicia,Bishop,0,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,169726,1325675493,30.069694,-83.732974,0
5296,2019-01-04 11:11:49,3534330126107879,fraud_Lemke-Gutmann,11,109.93,Jeffrey,Smith,1,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,658448,1325675509,44.757451,-108.834268,0
5297,2019-01-04 11:12:27,4670613943676271,fraud_Kuhic LLC,11,13.36,Bianca,Novak,0,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,1947-08-14,179252,1325675547,31.887705,-85.77721,0
5298,2019-01-04 11:13:12,4474324669797121,"fraud_Rohan, White and Aufderhar",8,26.92,Matthew,Russell,1,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,457719,1325675592,37.326791,-120.008798,0
5299,2019-01-04 11:15:00,4225990116481262579,fraud_Paucek-Wiza,3,112.59,Brian,Simpson,1,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,950843,1325675700,20.546477,-155.498953,0
5300,2019-01-04 11:17:40,4450831335606294,"fraud_Jones, Sawayn and Romaguera",8,3.23,Donna,Davis,0,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,551836,1325675860,34.273656,-95.265942,0
5301,2019-01-04 11:18:05,4926376199189801,fraud_Flatley-Durgan,8,72.05,Claire,Davis,0,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,635223,1325675885,35.814598,-91.797748,0
5302,2019-01-04 11:19:31,4914700582394237,fraud_Pacocha-O'Reilly,4,95.82,John,Williams,1,8929 Phillips Corners Suite 259,Harmony,PA,16037,40.8496,-80.1381,4589,Bookseller,1956-05-01,1254350,1325675971,41.124374,-79.359439,0
5303,2019-01-04 11:22:08,3543591270174051,"fraud_Schultz, Simonis and Little",4,112.28,Margaret,Lam,0,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,1972-10-04,289789,1325676128,41.114968,-78.80131,0
5304,2019-01-04 11:23:22,30343344410970,"fraud_Streich, Hansen and Veum",2,70.26,Jacob,Dawson,1,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,113399,1325676202,40.728524,-79.782957,0
5305,2019-01-04 11:26:17,6595970453799027,fraud_Koepp-Parker,4,120.61,Gina,Gomez,0,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,919512,1325676377,41.589643,-73.727678,0
5306,2019-01-04 11:27:49,4715741951931168360,fraud_Koepp-Witting,4,105.91,Robert,Drake,1,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,526822,1325676469,36.302434000000005,-96.774623,0
5307,2019-01-04 11:31:08,6011860238257910,fraud_Emard Inc,2,75.62,Lisa,Mendez,0,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,278422,1325676668,35.725061,-97.388203,0
5308,2019-01-04 11:31:40,4908846471916297,fraud_Friesen-D'Amore,2,64.33,Lauren,Torres,0,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,953481,1325676700,31.609237,-96.795848,0
5309,2019-01-04 11:32:44,4769426683924058915,fraud_Heller-Langosh,2,56.97,Andrea,Cruz,0,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,800886,1325676764,40.302119,-76.95144499999999,0
5310,2019-01-04 11:32:48,4102003771126577611,"fraud_Ferry, Lynch and Kautzer",8,10.29,William,Fitzgerald,1,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,110555,1325676768,33.484639,-96.673111,0
5311,2019-01-04 11:34:03,4917187576956394,"fraud_Swaniawski, Lowe and Robel",12,80.04,Joel,Rivera,1,121 Solis Summit Apt. 934,Tryon,OK,74875,35.8759,-96.9623,1165,"Psychotherapist, child",1944-11-11,941859,1325676843,35.466453,-97.302198,0
